Date,Time,open,high,low,close,volume
2020-05-13,08:02:15Z,2851.0,2851.5,2850.75,2851.25,-1
2020-05-13,08:02:20Z,2851.0,2851.5,2850.75,2851.5,-1
2020-05-13,08:02:25Z,2851.25,2851.75,2851.0,2851.5,-1
2020-05-13,08:02:30Z,2851.0,2851.5,2851.0,2851.25,-1
2020-05-13,08:02:35Z,2851.0,2851.5,2851.0,2851.25,-1
2020-05-13,08:02:40Z,2851.0,2851.5,2851.0,2851.25,-1
2020-05-13,08:02:45Z,2851.0,2851.25,2850.75,2851.25,-1
2020-05-13,08:02:50Z,2851.0,2851.25,2850.75,2851.25,-1
2020-05-13,08:02:55Z,2850.75,2851.0,2850.75,2851.0,-1
2020-05-13,08:03:00Z,2850.5,2851.25,2850.25,2850.75,-1
2020-05-13,08:03:05Z,2850.5,2851.0,2850.25,2850.75,-1
2020-05-13,08:03:10Z,2850.75,2851.0,2850.75,2851.0,-1
2020-05-13,08:03:15Z,2850.25,2851.0,2850.25,2850.5,-1
2020-05-13,08:03:20Z,2850.0,2850.5,2849.5,2850.25,-1
2020-05-13,08:03:25Z,2849.75,2850.0,2849.5,2850.0,-1
2020-05-13,08:03:30Z,2849.5,2850.25,2849.5,2850.0,-1
2020-05-13,08:03:35Z,2849.25,2849.75,2849.0,2849.5,-1
2020-05-13,08:03:40Z,2849.25,2849.75,2849.0,2849.5,-1
2020-05-13,08:03:45Z,2849.25,2849.5,2849.0,2849.5,-1
2020-05-13,08:03:50Z,2849.5,2849.75,2849.0,2849.75,-1
2020-05-13,08:03:55Z,2849.5,2849.75,2849.5,2849.75,-1
2020-05-13,08:04:00Z,2849.25,2849.75,2849.0,2849.5,-1
2020-05-13,08:04:05Z,2849.0,2849.5,2849.0,2849.25,-1
2020-05-13,08:04:10Z,2849.0,2849.75,2849.0,2849.5,-1
2020-05-13,08:04:15Z,2849.0,2849.25,2849.0,2849.25,-1
2020-05-13,08:04:20Z,2848.75,2849.25,2848.5,2849.0,-1
2020-05-13,08:04:25Z,2848.5,2849.0,2848.0,2848.75,-1
2020-05-13,08:04:30Z,2849.5,2849.75,2848.75,2849.75,-1
2020-05-13,08:04:35Z,2849.75,2850.5,2849.5,2850.25,-1
2020-05-13,08:04:40Z,2849.5,2850.25,2849.5,2849.75,-1
2020-05-13,08:04:45Z,2849.25,2849.75,2849.0,2849.5,-1
2020-05-13,08:04:50Z,2849.0,2849.75,2848.75,2849.25,-1
2020-05-13,08:04:55Z,2849.0,2849.25,2848.75,2849.25,-1
2020-05-13,08:05:00Z,2849.5,2850.0,2849.0,2849.75,-1
2020-05-13,08:05:05Z,2849.75,2850.25,2849.5,2850.0,-1
2020-05-13,08:05:10Z,2850.25,2851.0,2849.75,2850.5,-1
2020-05-13,08:05:15Z,2850.75,2851.25,2850.5,2851.0,-1
2020-05-13,08:05:20Z,2851.0,2851.5,2850.75,2851.25,-1
2020-05-13,08:05:25Z,2851.5,2851.75,2851.25,2851.75,-1
2020-05-13,08:05:30Z,2851.75,2852.0,2851.5,2852.0,-1
2020-05-13,08:05:35Z,2852.0,2852.5,2851.75,2852.25,-1
2020-05-13,08:05:40Z,2852.5,2853.25,2852.0,2852.75,-1
2020-05-13,08:05:45Z,2852.75,2853.25,2852.75,2853.0,-1
2020-05-13,08:05:50Z,2852.75,2853.25,2852.5,2853.0,-1
2020-05-13,08:05:55Z,2852.75,2853.25,2852.5,2853.0,-1
2020-05-13,08:06:00Z,2853.25,2853.75,2852.75,2853.5,-1
2020-05-13,08:06:05Z,2853.75,2854.0,2853.25,2854.0,-1
2020-05-13,08:06:10Z,2853.75,2854.25,2853.5,2854.0,-1
2020-05-13,08:06:15Z,2854.25,2854.75,2854.0,2854.5,-1
2020-05-13,08:06:20Z,2854.0,2854.5,2853.5,2854.5,-1
2020-05-13,08:06:25Z,2853.75,2854.25,2853.5,2854.0,-1
2020-05-13,08:06:30Z,2853.5,2854.25,2853.0,2854.0,-1
2020-05-13,08:06:35Z,2853.5,2854.0,2853.0,2853.75,-1
2020-05-13,08:06:40Z,2853.5,2853.75,2853.25,2853.75,-1
2020-05-13,08:06:45Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:06:50Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:06:55Z,2852.75,2853.25,2852.75,2853.25,-1
2020-05-13,08:07:00Z,2852.75,2853.25,2852.75,2853.0,-1
2020-05-13,08:07:05Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:07:10Z,2852.75,2853.5,2852.5,2853.0,-1
2020-05-13,08:07:15Z,2853.0,2853.5,2853.0,2853.25,-1
2020-05-13,08:07:20Z,2853.0,2853.25,2852.75,2853.25,-1
2020-05-13,08:07:25Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:07:30Z,2853.25,2853.5,2853.0,2853.5,-1
2020-05-13,08:07:35Z,2853.0,2853.5,2853.0,2853.25,-1
2020-05-13,08:07:40Z,2853.0,2853.5,2853.0,2853.25,-1
2020-05-13,08:07:45Z,2853.0,2853.5,2853.0,2853.25,-1
2020-05-13,08:07:50Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:07:55Z,2852.75,2853.25,2852.25,2853.0,-1
2020-05-13,08:08:00Z,2851.75,2852.5,2851.5,2852.0,-1
2020-05-13,08:08:05Z,2851.0,2851.75,2850.25,2851.25,-1
2020-05-13,08:08:10Z,2850.75,2851.25,2850.5,2851.25,-1
2020-05-13,08:08:15Z,2851.0,2851.5,2851.0,2851.25,-1
2020-05-13,08:08:20Z,2851.0,2851.5,2850.75,2851.25,-1
2020-05-13,08:08:25Z,2851.25,2851.75,2850.75,2851.5,-1
2020-05-13,08:08:30Z,2851.5,2851.75,2851.25,2851.75,-1
2020-05-13,08:08:35Z,2851.5,2852.0,2851.5,2852.0,-1
2020-05-13,08:08:40Z,2852.5,2853.0,2851.75,2852.75,-1
2020-05-13,08:08:45Z,2852.5,2853.25,2852.25,2852.75,-1
2020-05-13,08:08:50Z,2852.75,2853.25,2852.5,2853.0,-1
2020-05-13,08:08:55Z,2852.75,2853.25,2852.5,2853.0,-1
2020-05-13,08:09:00Z,2852.5,2853.5,2851.75,2852.75,-1
2020-05-13,08:09:05Z,2852.5,2853.0,2851.75,2852.75,-1
2020-05-13,08:09:10Z,2852.75,2853.5,2852.5,2853.0,-1
2020-05-13,08:09:15Z,2853.25,2854.0,2853.0,2853.5,-1
2020-05-13,08:09:20Z,2853.5,2854.0,2853.25,2853.75,-1
2020-05-13,08:09:25Z,2853.5,2854.0,2853.5,2853.75,-1
2020-05-13,08:09:30Z,2853.5,2854.0,2853.25,2853.75,-1
2020-05-13,08:09:35Z,2853.25,2853.75,2853.0,2853.5,-1
2020-05-13,08:09:40Z,2854.0,2854.5,2853.5,2854.25,-1
2020-05-13,08:09:45Z,2853.75,2854.5,2853.5,2854.0,-1
2020-05-13,08:09:50Z,2853.75,2854.0,2853.5,2854.0,-1
2020-05-13,08:09:55Z,2853.5,2854.0,2853.25,2853.75,-1
2020-05-13,08:10:00Z,2853.25,2853.75,2853.0,2853.5,-1
2020-05-13,08:10:05Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:10:10Z,2853.0,2853.5,2852.75,2853.25,-1
2020-05-13,08:10:15Z,2853.25,2853.5,2853.0,2853.5,-1
2020-05-13,08:10:20Z,2853.5,2854.0,2853.25,2853.75,-1
2020-05-13,08:10:25Z,2853.75,2854.0,2853.5,2854.0,-1
2020-05-13,08:10:30Z,2854.0,2854.5,2853.5,2854.25,-1
2020-05-13,08:10:35Z,2854.25,2854.75,2854.0,2854.5,-1
2020-05-13,08:10:40Z,2854.25,2854.5,2854.0,2854.5,-1
2020-05-13,08:10:45Z,2854.25,2854.75,2854.25,2854.75,-1
2020-05-13,08:10:50Z,2854.75,2855.0,2854.25,2855.0,-1
2020-05-13,08:10:55Z,2855.0,2855.25,2854.75,2855.25,-1
2020-05-13,08:11:00Z,2854.75,2855.25,2854.75,2855.0,-1
2020-05-13,08:11:05Z,2855.0,2855.5,2855.0,2855.25,-1
2020-05-13,08:11:10Z,2855.25,2855.5,2854.75,2855.5,-1
2020-05-13,08:11:15Z,2855.25,2855.75,2855.0,2855.5,-1
2020-05-13,08:11:20Z,2855.25,2855.5,2854.75,2855.5,-1
2020-05-13,08:11:25Z,2855.5,2856.0,2855.25,2855.75,-1
2020-05-13,08:11:30Z,2855.75,2856.25,2855.5,2856.0,-1
2020-05-13,08:11:35Z,2855.75,2856.0,2855.5,2856.0,-1
2020-05-13,08:11:40Z,2855.5,2856.0,2855.25,2855.75,-1
2020-05-13,08:11:45Z,2855.25,2855.75,2855.25,2855.5,-1
2020-05-13,08:11:50Z,2855.5,2855.75,2855.25,2855.75,-1
2020-05-13,08:11:55Z,2855.25,2855.75,2855.25,2855.5,-1
2020-05-13,08:12:00Z,2855.5,2856.0,2855.25,2856.0,-1
2020-05-13,08:12:05Z,2855.5,2856.0,2855.5,2856.0,-1
2020-05-13,08:12:10Z,2855.5,2855.75,2855.25,2855.75,-1
2020-05-13,08:12:15Z,2855.25,2856.0,2855.0,2855.75,-1
2020-05-13,08:12:20Z,2855.25,2855.75,2855.0,2855.5,-1
2020-05-13,08:12:25Z,2855.25,2855.75,2855.25,2855.5,-1
2020-05-13,08:12:30Z,2855.0,2855.75,2855.0,2855.25,-1
2020-05-13,08:12:35Z,2855.0,2855.25,2854.75,2855.25,-1
2020-05-13,08:12:40Z,2854.75,2855.25,2854.5,2855.0,-1
2020-05-13,08:12:45Z,2854.75,2855.0,2854.5,2855.0,-1
2020-05-13,08:12:50Z,2854.5,2855.0,2854.25,2854.75,-1
2020-05-13,08:12:55Z,2854.5,2855.0,2854.0,2854.75,-1
2020-05-13,08:13:00Z,2854.5,2854.75,2854.0,2854.75,-1
2020-05-13,08:13:05Z,2854.5,2855.0,2854.25,2854.75,-1
2020-05-13,08:13:10Z,2854.5,2855.0,2854.25,2854.75,-1
2020-05-13,08:13:15Z,2854.75,2855.0,2854.5,2855.0,-1
2020-05-13,08:13:20Z,2854.75,2855.5,2854.5,2855.0,-1
2020-05-13,08:13:25Z,2854.75,2855.25,2854.25,2855.0,-1
2020-05-13,08:13:30Z,2854.75,2855.25,2854.75,2855.0,-1
2020-05-13,08:13:35Z,2855.0,2855.25,2855.0,2855.25,-1
2020-05-13,08:13:40Z,2855.0,2855.75,2855.0,2855.5,-1
2020-05-13,08:13:45Z,2855.5,2856.0,2855.25,2855.75,-1
2020-05-13,08:13:50Z,2855.75,2856.0,2855.5,2856.0,-1
2020-05-13,08:13:55Z,2855.75,2856.0,2855.5,2856.0,-1
2020-05-13,08:14:00Z,2855.75,2856.25,2855.5,2856.0,-1
2020-05-13,08:14:05Z,2855.75,2856.0,2855.75,2856.0,-1
2020-05-13,08:14:10Z,2855.75,2856.25,2855.75,2856.0,-1
2020-05-13,08:14:15Z,2855.75,2856.25,2855.5,2856.0,-1
2020-05-13,08:14:20Z,2856.0,2856.25,2855.5,2856.25,-1
2020-05-13,08:14:25Z,2856.0,2856.5,2855.75,2856.25,-1
2020-05-13,08:14:30Z,2856.25,2857.0,2856.0,2856.75,-1
2020-05-13,08:14:35Z,2856.75,2857.0,2856.75,2857.0,-1
2020-05-13,08:14:40Z,2856.75,2857.25,2856.5,2857.0,-1
2020-05-13,08:14:45Z,2857.25,2858.0,2856.75,2857.5,-1
2020-05-13,08:14:50Z,2857.75,2858.5,2857.5,2858.25,-1
2020-05-13,08:14:55Z,2857.75,2858.25,2857.5,2858.0,-1
2020-05-13,08:15:00Z,2857.75,2858.25,2857.5,2858.0,-1
2020-05-13,08:15:05Z,2857.75,2858.5,2857.5,2858.0,-1
2020-05-13,08:15:10Z,2858.0,2858.5,2858.0,2858.5,-1
2020-05-13,08:15:15Z,2858.0,2858.5,2858.0,2858.25,-1
2020-05-13,08:15:20Z,2858.0,2858.5,2857.75,2858.25,-1
2020-05-13,08:15:25Z,2858.0,2858.5,2857.75,2858.25,-1
2020-05-13,08:15:30Z,2857.75,2858.25,2857.75,2858.25,-1
2020-05-13,08:15:35Z,2857.75,2858.25,2857.75,2858.25,-1
2020-05-13,08:15:40Z,2858.0,2859.0,2857.75,2858.25,-1
2020-05-13,08:15:45Z,2857.5,2858.5,2857.0,2857.75,-1
2020-05-13,08:15:50Z,2857.25,2858.0,2857.0,2857.75,-1
2020-05-13,08:15:55Z,2857.5,2858.5,2857.25,2857.75,-1
2020-05-13,08:16:00Z,2857.25,2857.75,2857.0,2857.5,-1
2020-05-13,08:16:05Z,2857.75,2858.25,2857.25,2858.0,-1
2020-05-13,08:16:10Z,2858.0,2858.25,2857.75,2858.25,-1
2020-05-13,08:16:15Z,2858.0,2858.5,2858.0,2858.25,-1
2020-05-13,08:16:20Z,2858.0,2858.5,2858.0,2858.5,-1
2020-05-13,08:16:25Z,2858.25,2858.75,2858.0,2858.75,-1
2020-05-13,08:16:30Z,2858.5,2859.0,2858.25,2858.75,-1
2020-05-13,08:16:35Z,2858.0,2858.75,2858.0,2858.5,-1
2020-05-13,08:16:40Z,2857.75,2858.25,2857.75,2858.25,-1
2020-05-13,08:16:45Z,2857.75,2858.25,2857.5,2858.0,-1
2020-05-13,08:16:50Z,2858.0,2858.75,2857.75,2858.5,-1
2020-05-13,08:16:55Z,2858.0,2858.5,2858.0,2858.5,-1
2020-05-13,08:17:00Z,2858.0,2858.75,2857.75,2858.5,-1
2020-05-13,08:17:05Z,2858.0,2858.25,2857.75,2858.25,-1
2020-05-13,08:17:10Z,2857.75,2858.25,2857.75,2858.0,-1
2020-05-13,08:17:15Z,2858.0,2858.25,2857.75,2858.25,-1
2020-05-13,08:17:20Z,2857.75,2858.25,2857.25,2858.0,-1
2020-05-13,08:17:25Z,2857.25,2857.75,2857.25,2857.75,-1
2020-05-13,08:17:30Z,2857.25,2857.75,2857.0,2857.5,-1
2020-05-13,08:17:35Z,2857.5,2858.0,2857.25,2857.75,-1
2020-05-13,08:17:40Z,2857.75,2858.0,2857.25,2858.0,-1
2020-05-13,08:17:45Z,2857.75,2858.0,2857.5,2858.0,-1
2020-05-13,08:17:50Z,2857.75,2858.0,2857.5,2858.0,-1
2020-05-13,08:17:55Z,2857.5,2858.0,2857.5,2857.75,-1
2020-05-13,08:18:00Z,2857.5,2858.0,2857.25,2857.75,-1
2020-05-13,08:18:05Z,2857.25,2858.0,2857.25,2857.75,-1
2020-05-13,08:18:10Z,2857.25,2857.75,2857.0,2857.75,-1
2020-05-13,08:18:15Z,2857.25,2857.75,2857.0,2857.5,-1
2020-05-13,08:18:20Z,2857.0,2857.5,2856.75,2857.25,-1
2020-05-13,08:18:25Z,2857.0,2857.5,2856.75,2857.25,-1
2020-05-13,08:18:30Z,2857.0,2857.5,2857.0,2857.25,-1
2020-05-13,08:18:35Z,2857.0,2857.25,2856.75,2857.25,-1
2020-05-13,08:18:40Z,2857.0,2857.25,2857.0,2857.25,-1
2020-05-13,08:18:45Z,2857.0,2857.25,2856.75,2857.25,-1
2020-05-13,08:18:50Z,2857.0,2857.25,2856.75,2857.25,-1
2020-05-13,08:18:55Z,2857.0,2857.25,2856.75,2857.25,-1
2020-05-13,08:19:00Z,2857.0,2857.25,2857.0,2857.25,-1
2020-05-13,08:19:05Z,2856.75,2857.25,2856.5,2857.0,-1
2020-05-13,08:19:10Z,2856.5,2857.0,2856.25,2856.75,-1
2020-05-13,08:19:15Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,08:19:20Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,08:19:25Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,08:19:30Z,2856.5,2857.0,2856.5,2856.75,-1
2020-05-13,08:19:35Z,2856.5,2856.75,2856.0,2856.75,-1
2020-05-13,08:19:40Z,2856.5,2857.0,2856.5,2856.75,-1
2020-05-13,08:19:45Z,2856.75,2857.0,2856.75,2857.0,-1
2020-05-13,08:19:50Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,08:19:55Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,08:20:00Z,2856.75,2857.0,2856.5,2857.0,-1
2020-05-13,08:20:05Z,2857.5,2858.0,2856.75,2857.75,-1
2020-05-13,08:20:10Z,2857.5,2858.0,2857.5,2857.75,-1
2020-05-13,08:20:15Z,2858.0,2858.5,2857.75,2858.25,-1
2020-05-13,08:20:20Z,2858.0,2858.5,2857.5,2858.25,-1
2020-05-13,08:20:25Z,2858.0,2858.5,2858.0,2858.25,-1
2020-05-13,08:20:30Z,2858.25,2858.75,2858.0,2858.5,-1
2020-05-13,08:20:35Z,2858.25,2858.75,2858.0,2858.5,-1
2020-05-13,08:20:40Z,2858.0,2858.25,2858.0,2858.25,-1
2020-05-13,08:20:45Z,2857.75,2858.25,2857.75,2858.25,-1
2020-05-13,08:20:50Z,2858.25,2858.75,2857.75,2858.5,-1
2020-05-13,08:20:55Z,2858.25,2858.75,2858.25,2858.75,-1
2020-05-13,08:21:00Z,2858.0,2858.75,2857.75,2858.5,-1
2020-05-13,08:21:05Z,2857.75,2858.5,2857.75,2858.25,-1
2020-05-13,08:21:10Z,2857.5,2858.25,2857.5,2857.75,-1
2020-05-13,08:21:15Z,2857.25,2857.75,2857.0,2857.5,-1
2020-05-13,08:21:20Z,2857.25,2857.75,2857.25,2857.5,-1
2020-05-13,08:21:25Z,2857.5,2858.0,2857.25,2858.0,-1
2020-05-13,08:21:30Z,2857.75,2858.0,2857.5,2858.0,-1
2020-05-13,08:21:35Z,2858.0,2858.5,2857.75,2858.25,-1
2020-05-13,08:21:40Z,2858.25,2858.75,2858.0,2858.75,-1
2020-05-13,08:21:45Z,2858.75,2859.0,2858.5,2859.0,-1
2020-05-13,08:21:50Z,2859.25,2860.5,2858.75,2859.5,-1
2020-05-13,08:21:55Z,2859.25,2860.0,2859.0,2859.5,-1
2020-05-13,08:22:00Z,2859.25,2859.5,2859.0,2859.5,-1
2020-05-13,08:22:05Z,2859.25,2859.75,2859.0,2859.5,-1
2020-05-13,08:22:10Z,2859.25,2859.5,2859.0,2859.5,-1
2020-05-13,08:22:15Z,2858.75,2859.5,2858.5,2859.0,-1
2020-05-13,08:22:20Z,2859.25,2859.75,2858.75,2859.5,-1
2020-05-13,08:22:25Z,2858.75,2859.5,2858.75,2859.25,-1
2020-05-13,08:22:30Z,2859.0,2859.5,2858.75,2859.25,-1
2020-05-13,08:22:35Z,2858.75,2859.25,2858.75,2859.0,-1
2020-05-13,08:22:40Z,2859.0,2859.5,2858.75,2859.5,-1
2020-05-13,08:22:45Z,2859.0,2859.5,2859.0,2859.25,-1
2020-05-13,08:23:35Z,2858.375,2858.375,2858.125,2858.125,-1
2020-05-13,08:24:35Z,2858.125,2858.375,2858.125,2858.125,-1
2020-05-13,08:25:35Z,2858.125,2858.125,2857.625,2857.75,-1
2020-05-13,08:26:35Z,2857.375,2857.5,2857.125,2857.25,-1
2020-05-13,08:27:35Z,2856.375,2856.375,2856.25,2856.375,-1
2020-05-13,08:28:35Z,2856.875,2857.125,2856.875,2857.125,-1
2020-05-13,08:29:35Z,2856.875,2857.875,2856.625,2857.875,-1
2020-05-13,08:30:35Z,2859.125,2859.375,2859.0,2859.125,-1
2020-05-13,08:31:35Z,2859.375,2859.75,2859.375,2859.625,-1
2020-05-13,08:32:35Z,2858.625,2858.875,2858.625,2858.875,-1
2020-05-13,08:33:35Z,2859.125,2859.625,2859.125,2859.625,-1
2020-05-13,08:34:35Z,2860.875,2861.125,2860.625,2861.125,-1
2020-05-13,08:35:35Z,2862.125,2862.125,2861.625,2862.125,-1
2020-05-13,08:36:35Z,2860.875,2861.125,2860.875,2860.875,-1
2020-05-13,08:37:35Z,2859.875,2860.375,2859.875,2860.375,-1
2020-05-13,08:38:35Z,2861.375,2861.625,2861.375,2861.375,-1
2020-05-13,08:39:35Z,2860.875,2861.125,2860.875,2861.125,-1
2020-05-13,08:40:35Z,2860.625,2860.625,2859.875,2860.125,-1
2020-05-13,08:41:35Z,2859.625,2859.875,2859.625,2859.625,-1
2020-05-13,08:42:35Z,2858.625,2858.75,2858.375,2858.625,-1
2020-05-13,08:43:35Z,2858.375,2858.625,2858.125,2858.375,-1
2020-05-13,08:44:35Z,2858.375,2858.625,2858.375,2858.375,-1
2020-05-13,08:45:35Z,2858.375,2858.875,2858.375,2858.625,-1
2020-05-13,08:46:35Z,2858.375,2858.625,2858.125,2858.375,-1
2020-05-13,08:47:35Z,2857.125,2857.125,2856.625,2856.875,-1
2020-05-13,08:48:35Z,2856.375,2856.5,2856.125,2856.375,-1
2020-05-13,08:49:35Z,2856.125,2856.125,2855.875,2855.875,-1
2020-05-13,08:50:35Z,2855.875,2856.125,2855.625,2856.125,-1
2020-05-13,08:51:35Z,2856.375,2856.5,2856.125,2856.125,-1
2020-05-13,08:52:35Z,2855.25,2855.375,2855.125,2855.375,-1
2020-05-13,08:53:35Z,2854.25,2854.5,2854.125,2854.375,-1
2020-05-13,08:54:35Z,2853.25,2853.25,2853.125,2853.125,-1
2020-05-13,08:55:35Z,2853.625,2853.875,2853.375,2853.375,-1
2020-05-13,08:56:35Z,2853.625,2853.75,2853.375,2853.625,-1
2020-05-13,08:57:35Z,2852.375,2852.375,2852.125,2852.375,-1
2020-05-13,08:58:35Z,2852.375,2852.375,2851.5,2851.625,-1
2020-05-13,08:59:35Z,2851.625,2852.125,2851.625,2851.875,-1
2020-05-13,09:00:35Z,2850.375,2850.5,2850.375,2850.375,-1
2020-05-13,09:01:35Z,2851.125,2851.25,2851.125,2851.125,-1
2020-05-13,09:02:35Z,2851.125,2851.125,2851.125,2851.125,-1
2020-05-13,09:03:35Z,2849.375,2849.375,2849.125,2849.375,-1
2020-05-13,09:04:35Z,2850.0,2850.125,2849.875,2849.875,-1
2020-05-13,09:05:35Z,2851.375,2851.625,2851.125,2851.125,-1
2020-05-13,09:06:35Z,2852.375,2852.375,2852.125,2852.125,-1
2020-05-13,09:07:35Z,2852.875,2852.875,2852.125,2852.375,-1
2020-05-13,09:08:35Z,2854.125,2854.375,2853.875,2854.125,-1
2020-05-13,09:09:35Z,2855.625,2855.625,2855.375,2855.625,-1
2020-05-13,09:10:35Z,2856.625,2856.625,2856.375,2856.375,-1
2020-05-13,09:11:35Z,2855.125,2855.625,2855.125,2855.625,-1
2020-05-13,09:12:35Z,2855.625,2855.875,2855.375,2855.75,-1
2020-05-13,09:13:35Z,2855.625,2855.75,2855.375,2855.375,-1
2020-05-13,09:14:35Z,2854.125,2854.125,2853.625,2853.875,-1
2020-05-13,09:15:35Z,2853.875,2853.875,2853.625,2853.875,-1
2020-05-13,09:16:35Z,2856.625,2856.875,2856.625,2856.875,-1
2020-05-13,09:17:35Z,2858.125,2858.125,2858.125,2858.125,-1
2020-05-13,09:18:35Z,2859.375,2859.625,2859.125,2859.625,-1
2020-05-13,09:19:35Z,2858.375,2858.375,2858.125,2858.375,-1
2020-05-13,09:20:35Z,2858.625,2859.375,2858.5,2859.375,-1
2020-05-13,09:21:35Z,2859.625,2859.75,2859.625,2859.625,-1
2020-05-13,09:22:35Z,2858.75,2858.875,2858.5,2858.5,-1
2020-05-13,09:23:35Z,2860.875,2861.125,2860.875,2860.875,-1
2020-05-13,09:24:35Z,2859.875,2859.875,2859.875,2859.875,-1
2020-05-13,09:25:35Z,2859.0,2859.125,2859.0,2859.125,-1
2020-05-13,09:26:35Z,2858.625,2859.125,2858.5,2858.875,-1
2020-05-13,09:27:35Z,2859.75,2859.875,2859.625,2859.625,-1
2020-05-13,09:28:35Z,2857.875,2858.125,2857.625,2857.875,-1
2020-05-13,09:29:35Z,2856.875,2856.875,2856.875,2856.875,-1
2020-05-13,09:30:35Z,2854.875,2855.375,2854.875,2855.125,-1
2020-05-13,09:31:35Z,2856.875,2857.125,2856.875,2857.125,-1
2020-05-13,09:32:35Z,2855.875,2855.875,2855.625,2855.625,-1
2020-05-13,09:33:35Z,2857.375,2857.375,2856.875,2857.0,-1
2020-05-13,09:34:35Z,2858.375,2858.625,2858.375,2858.625,-1
2020-05-13,09:35:35Z,2860.375,2860.625,2860.125,2860.375,-1
2020-05-13,09:36:35Z,2860.625,2860.625,2860.375,2860.375,-1
2020-05-13,09:37:35Z,2860.375,2860.375,2860.125,2860.25,-1
2020-05-13,09:38:35Z,2861.375,2861.375,2861.125,2861.375,-1
2020-05-13,09:39:35Z,2860.875,2860.875,2860.625,2860.625,-1
2020-05-13,09:40:35Z,2861.375,2861.375,2861.125,2861.25,-1
2020-05-13,09:41:35Z,2861.375,2861.375,2861.125,2861.25,-1
2020-05-13,09:42:35Z,2860.125,2860.125,2859.875,2860.125,-1
2020-05-13,09:43:35Z,2860.375,2860.625,2860.375,2860.625,-1
2020-05-13,09:44:35Z,2861.125,2861.375,2861.125,2861.125,-1
2020-05-13,09:45:35Z,2860.5,2860.625,2860.375,2860.625,-1
2020-05-13,09:46:35Z,2861.875,2861.875,2861.625,2861.625,-1
2020-05-13,09:47:35Z,2862.125,2862.375,2861.875,2862.375,-1
2020-05-13,09:48:35Z,2862.875,2862.875,2862.875,2862.875,-1
2020-05-13,09:49:35Z,2863.875,2864.125,2863.625,2863.875,-1
2020-05-13,09:50:35Z,2866.125,2866.625,2866.125,2866.375,-1
2020-05-13,09:51:35Z,2866.625,2866.75,2866.375,2866.625,-1
2020-05-13,09:52:35Z,2868.25,2868.375,2868.125,2868.375,-1
2020-05-13,09:53:35Z,2868.875,2869.0,2868.875,2868.875,-1
2020-05-13,09:54:35Z,2868.375,2868.625,2868.375,2868.375,-1
2020-05-13,09:55:35Z,2868.625,2868.625,2868.5,2868.625,-1
2020-05-13,09:56:35Z,2867.875,2868.125,2867.875,2867.875,-1
2020-05-13,09:57:35Z,2867.125,2867.375,2867.125,2867.375,-1
2020-05-13,09:58:35Z,2866.625,2866.875,2866.625,2866.625,-1
2020-05-13,09:59:35Z,2866.375,2866.375,2866.375,2866.375,-1
2020-05-13,10:00:35Z,2866.125,2866.25,2865.875,2865.875,-1
2020-05-13,10:01:35Z,2868.375,2868.375,2868.125,2868.125,-1
2020-05-13,10:02:35Z,2868.625,2868.875,2868.625,2868.875,-1
2020-05-13,10:03:35Z,2871.5,2871.625,2870.625,2870.625,-1
2020-05-13,10:04:35Z,2872.125,2872.625,2872.125,2872.375,-1
2020-05-13,10:05:35Z,2870.875,2871.375,2870.625,2871.125,-1
2020-05-13,10:06:35Z,2870.875,2870.875,2870.75,2870.875,-1
2020-05-13,10:07:35Z,2870.625,2870.625,2870.125,2870.625,-1
2020-05-13,10:08:35Z,2870.125,2870.625,2870.125,2870.625,-1
2020-05-13,10:09:35Z,2870.625,2870.875,2870.625,2870.625,-1
2020-05-13,10:10:35Z,2870.875,2870.875,2870.625,2870.875,-1
2020-05-13,10:11:35Z,2870.875,2870.875,2870.625,2870.875,-1
2020-05-13,10:12:35Z,2870.5,2870.625,2870.125,2870.375,-1
2020-05-13,10:13:35Z,2870.375,2870.625,2870.375,2870.375,-1
2020-05-13,10:14:35Z,2870.375,2870.375,2870.375,2870.375,-1
2020-05-13,10:15:35Z,2870.5,2870.625,2870.375,2870.5,-1
2020-05-13,10:16:35Z,2869.875,2869.875,2869.375,2869.625,-1
2020-05-13,10:17:35Z,2868.875,2869.125,2868.875,2869.125,-1
2020-05-13,10:18:35Z,2868.875,2869.0,2868.625,2868.875,-1
2020-05-13,10:19:35Z,2868.875,2869.125,2868.625,2869.125,-1
2020-05-13,10:20:35Z,2870.625,2870.875,2870.375,2870.625,-1
2020-05-13,10:21:35Z,2871.625,2871.875,2871.625,2871.75,-1
2020-05-13,10:22:35Z,2871.375,2871.375,2871.375,2871.375,-1
